company_number,company_name,organisation_type,organisation_code,registration_date,foundation_date,industry_code,industry_description,employees,website,email,phone,street,postal_code,city,municipality,country,country_code,bankrupt,under_liquidation,source,source_url,evidence_company_number,retrieved_at
812165542,HAGEGATA 25 NÆRING AS,Aksjeselskap,AS,2013-07-02,2013-06-24,68.200,Utleie av egen eller leid fast eiendom,,,,,Uranienborg terrasse 9,0351,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812165542,812165542,2026-09-18T10:30:27.942687+00:00
812166352,OSLO TERMOGRAFI OG BYGGTEKNIKK AS,Aksjeselskap,AS,2013-07-02,2013-06-26,71.200,Teknisk prøving og analyse,,,,,Holumbakken 10A,1481,HAGAN,NITTEDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812166352,812166352,2026-09-18T10:30:27.942690+00:00
812166972,TMG 61 HOLDING AS,Aksjeselskap,AS,2013-07-02,2013-06-19,68.320,Eiendomsforvaltning på oppdrag,,,,,Niels Juels gate 7,0272,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812166972,812166972,2026-09-18T10:30:27.942693+00:00
812168142,AAS DALE AS,Aksjeselskap,AS,2013-07-02,2013-06-13,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,Burudveien 63,1350,LOMMEDALEN,BÆRUM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812168142,812168142,2026-09-18T10:30:27.942695+00:00
812168762,4HOME AS,Aksjeselskap,AS,2013-07-02,2013-06-17,46.150,"Agenturhandel med møbler, husholdningsvarer og jernvarer",,,,67 15 16 90,Lybekkveien 16C,0772,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812168762,812168762,2026-09-18T10:30:27.942698+00:00
812168932,POLARGO AS,Aksjeselskap,AS,2013-08-06,2013-06-24,10.890,Produksjon av næringsmidler ikke nevnt annet sted,,,,,"c/o BDO AS, Balder alle 2",2060,GARDERMOEN,ULLENSAKER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812168932,812168932,2026-09-18T10:30:27.942701+00:00
812169122,LUNDH INVEST AS,Aksjeselskap,AS,2013-07-02,2013-05-31,00.000,Uoppgitt,,,,,Hanna Solaas veg 12,7604,LEVANGER,LEVANGER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812169122,812169122,2026-09-18T10:30:27.942704+00:00
812169742,KANE HOLDING AS,Aksjeselskap,AS,2013-07-03,2013-06-14,47.790,Detaljhandel med brukte varer,,,,,Nordre Langarinden 53,5131,NYBORG,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812169742,812169742,2026-09-18T10:30:27.942706+00:00
812170112,BLOMSTERBAKKEN 2 AS,Aksjeselskap,AS,2013-07-02,2013-06-21,68.200,Utleie av egen eller leid fast eiendom,,,,,"c/o Ole Feet, Rauerskauveien 507",1482,NITTEDAL,NITTEDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812170112,812170112,2026-09-18T10:30:27.942709+00:00
812170252,GDX AS,Aksjeselskap,AS,2013-07-06,2013-06-15,46.500,Engroshandel med informasjons- og kommunikasjonsteknologiutstyr,12,www.gdx.no,post@gdx.no,,Høstbakken 11,1793,TISTEDAL,HALDEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812170252,812170252,2026-09-18T10:30:27.942711+00:00
812171062,HURUM HUND OG KATT AS,Aksjeselskap,AS,2013-07-03,2013-06-20,47.762,Detaljhandel med kjæledyr og varer til kjæledyr,,,,,Åsveien 9,3475,SÆTRE,ASKER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812171062,812171062,2026-09-18T10:30:27.942714+00:00
812171372,HAGEBRÅTEN MASKIN AS,Aksjeselskap,AS,2013-07-02,2013-06-25,43.120,Grunnarbeid,,,,,c/o Geir Hagebråten,2923,TISLEIDALEN,NORD-AURDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812171372,812171372,2026-09-18T10:30:27.942717+00:00
812171402,LINEO AS,Aksjeselskap,AS,2013-07-02,2013-06-26,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,Årumveien 12,1659,TORP,FREDRIKSTAD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812171402,812171402,2026-09-18T10:30:27.942719+00:00
812172492,CHRISTIANSAND BACKLINE SERVICE AS,Aksjeselskap,AS,2013-07-03,2013-06-11,90.390,Andre tjenester tilknyttet kunstnerisk virksomhet og underholdningsvirksomhet,,,,,Nye teglverks vei 9,4632,KRISTIANSAND S,KRISTIANSAND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812172492,812172492,2026-09-18T10:30:27.942721+00:00
812173472,CHINA RESTAURANT SURNADAL AS,Aksjeselskap,AS,2013-07-03,2013-05-31,56.110,Drift av restauranter,,,,71 65 75 88,Øravegen 4,6650,SURNADAL,SURNADAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812173472,812173472,2026-09-18T10:30:27.942724+00:00
812176382,PANZERBJÖRN AS,Aksjeselskap,AS,2013-08-03,2013-06-27,90.201,Utøvende kunstnerisk virksomhet og underholdningsvirksomhet innenfor musikk,,,,,Bekkevollvegen 43,9012,TROMSØ,TROMSØ,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812176382,812176382,2026-09-18T10:30:27.942726+00:00
812176692,SKOMSØY TRAFIKKSKOLE AS,Aksjeselskap,AS,2013-07-04,2013-06-28,85.531,Undervisning ved godkjente trafikkskoler,,,,,Kirkeveien 214,3140,NØTTERØY,FÆRDER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812176692,812176692,2026-09-18T10:30:27.942729+00:00
812177532,EIVINDSON AS,Aksjeselskap,AS,2013-07-04,2013-06-18,68.110,Kjøp og salg av egen fast eiendom,,,,,Eikeveien 172,4640,SØGNE,KRISTIANSAND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812177532,812177532,2026-09-18T10:30:27.942731+00:00
812178512,PER HALGRIM PILTINGSRUD AS,Aksjeselskap,AS,2013-07-04,2013-04-15,71.121,Byggeteknisk konsulentvirksomhet,,,,,Løkenåsen 10,3514,HØNEFOSS,RINGERIKE,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812178512,812178512,2026-09-18T10:30:27.942733+00:00
812178792,T&R HAUGEN MASKIN AS,Aksjeselskap,AS,2013-07-04,2013-05-27,43.120,Grunnarbeid,8,www.haugenmaskin.no,post@haugenmaskin.no,48 01 26 90,Raudemel 42,6763,HORNINDAL,VOLDA,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812178792,812178792,2026-09-18T10:30:27.942736+00:00
812180592,LUKAS BYGG AS,Aksjeselskap,AS,2013-07-04,2013-05-30,41.000,Oppføring av bygninger,,,,,Kamfjordåsen 9,3227,SANDEFJORD,SANDEFJORD,Norge,NO,True,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812180592,812180592,2026-09-18T10:30:27.942738+00:00
812180762,SAMSLÅTT AUTO AS,Aksjeselskap,AS,2013-07-04,2013-06-27,95.310,Reparasjon og vedlikehold av motorvogner,,,,,Ytstebrødveien 363,4374,EGERSUND,EIGERSUND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812180762,812180762,2026-09-18T10:30:27.942741+00:00
812181882,SKOGSKRAFT AS,Aksjeselskap,AS,2013-07-04,2013-06-27,02.400,Tjenester tilknyttet skogbruk,37,,,,Sørmoveien 29,2016,FROGNER,LILLESTRØM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812181882,812181882,2026-09-18T10:30:27.942743+00:00
812181912,LIFTMANN AS,Aksjeselskap,AS,2013-08-05,2013-06-29,81.220,Utvendig rengjøring av bygninger og industriell rengjøring,9,,,,Brusdalsvegen 133,6011,ÅLESUND,ÅLESUND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812181912,812181912,2026-09-18T10:30:27.942747+00:00
812182072,KROG TRANSPORT AS,Aksjeselskap,AS,2013-08-15,2013-06-27,49.410,Godstransport på vei,9,,,,Moserudveien 88,1870,ØRJE,MARKER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812182072,812182072,2026-09-18T10:30:27.942750+00:00
812182412,BEAUTY OF FAME AS,Aksjeselskap,AS,2013-07-06,2013-06-03,47.750,Detaljhandel med kosmetikk og toalettartikler,9,,line_mh@hotmail.com,,Verftsgata 2-4,7800,NAMSOS,NAMSOS,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812182412,812182412,2026-09-18T10:30:27.942752+00:00
812183052,KRIHAN INVEST AS,Aksjeselskap,AS,2013-07-04,2013-06-19,00.000,Uoppgitt,,,,,Nyveien 48A,1482,NITTEDAL,NITTEDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812183052,812183052,2026-09-18T10:30:27.942755+00:00
812183192,PRIMÆRKONTAKTEN FOR MUSKEL-OG SKJELETTPLAGER AS,Aksjeselskap,AS,2013-07-23,2013-06-29,86.960,"Aktiviteter innenfor tradisjonell, komplementær og alternativ medisin",,,floro@florokiropraktorsenter.no,40 16 58 01,Hans Blomgate 39,6905,FLORØ,KINN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812183192,812183192,2026-09-18T10:30:27.942757+00:00
812184032,DREVFJELL AS,Aksjeselskap,AS,2013-07-06,2013-06-11,62.100,Dataprogrammeringstjenester,,,,,"c/o Accountor, Vestsidevegen 71",2420,TRYSIL,TRYSIL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812184032,812184032,2026-09-18T10:30:27.942761+00:00
812185152,WILHELMSEN INVEST INFRASTRUCTURE AS,Aksjeselskap,AS,2013-07-06,2013-06-27,00.000,Uoppgitt,,,,67 58 40 00,Strandveien 20,1366,LYSAKER,BÆRUM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812185152,812185152,2026-09-18T10:30:27.942763+00:00
812186302,STRANDE INVEST AS,Aksjeselskap,AS,2013-07-08,2013-07-01,64.323,Andre egeninvesteringsselskaper,,,kim.strande@me.com,,Brånåslia 5,2019,SKEDSMOKORSET,LILLESTRØM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812186302,812186302,2026-09-18T10:30:27.942766+00:00
812187082,TELLUS LOGISTICS AS,Aksjeselskap,AS,2013-07-06,2013-06-25,52.260,Andre støttetjenester for transport,17,,,,Hammaren 23,4056,TANANGER,SOLA,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812187082,812187082,2026-09-18T10:30:27.942769+00:00
812188372,PARADIGME ØKONOMI AS,Aksjeselskap,AS,2013-07-08,2013-06-24,69.202,Regnskapsføring og bokføring,,,,,Strandveien 55,1366,LYSAKER,BÆRUM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812188372,812188372,2026-09-18T10:30:27.942771+00:00
812189492,NORSK RÅVARE AS,Aksjeselskap,AS,2013-07-27,2013-07-03,46.870,Engroshandel med avfall og skrap,8,www.norskravare.no,post@norskravare.no,,Trondheimsveien 184,0570,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812189492,812189492,2026-09-18T10:30:27.942773+00:00
812190032,ROYAL BASE SERVICE AS,Aksjeselskap,AS,2013-10-05,2013-09-12,50.201,Utenriks sjøfart med gods,,,,,Idrettsvegen 122,5353,STRAUME,ØYGARDEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812190032,812190032,2026-09-18T10:30:27.942776+00:00
812190172,RUTA EIENDOM AS,Aksjeselskap,AS,2013-07-08,2013-06-20,68.200,Utleie av egen eller leid fast eiendom,,,,,Øvre Flatåsveg 12,7079,FLATÅSEN,TRONDHEIM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812190172,812190172,2026-09-18T10:30:27.942779+00:00
812190202,JOY MUSIC AS,Aksjeselskap,AS,2013-07-08,2013-07-01,90.201,Utøvende kunstnerisk virksomhet og underholdningsvirksomhet innenfor musikk,,www.trinerein.com,,,Midtåsen 54A,1166,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812190202,812190202,2026-09-18T10:30:27.942781+00:00
812190962,NORDEX AS,Aksjeselskap,AS,2013-07-08,2013-06-19,63.100,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester",,,,,Krokliveien 36A,0584,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812190962,812190962,2026-09-18T10:30:27.942783+00:00
812191152,VESTTOR AS,Aksjeselskap,AS,2013-07-08,2013-06-16,85.531,Undervisning ved godkjente trafikkskoler,,,,,Fregattvegen 27,5535,HAUGESUND,HAUGESUND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812191152,812191152,2026-09-18T10:30:27.942786+00:00
812192752,MARINEHOLMEN TEATERBYGG AS,Aksjeselskap,AS,2013-07-08,2013-06-20,68.200,Utleie av egen eller leid fast eiendom,,,eiendom@gcrieber.com,,Damsgårdsveien 14,5058,BERGEN,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812192752,812192752,2026-09-18T10:30:27.942788+00:00
812192922,BYGGMESTER STEINAR LANDE AS,Aksjeselskap,AS,2013-07-08,2013-06-26,41.000,Oppføring av bygninger,,,,,Dalsfjordvegen 625,6133,LAUVSTAD,VOLDA,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812192922,812192922,2026-09-18T10:30:27.942791+00:00
812193082,SHM SOLUTIONS AS,Aksjeselskap,AS,2013-07-08,2013-07-01,74.990,"All annen faglig, vitenskapelig og teknisk virksomhet ikke nevnt annet sted",,www.shmsolutions.no,yngve@shmsolutions.no,,Kometvegen 9,6419,MOLDE,MOLDE,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812193082,812193082,2026-09-18T10:30:27.942793+00:00
812194992,BAKERIET 1 AS,Aksjeselskap,AS,2013-07-09,2013-06-14,68.110,Kjøp og salg av egen fast eiendom,,,,,Bynesveien 9,7018,TRONDHEIM,TRONDHEIM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812194992,812194992,2026-09-18T10:30:27.942795+00:00
812195662,HOVRUD INVEST AS,Aksjeselskap,AS,2013-09-07,2013-03-27,64.323,Andre egeninvesteringsselskaper,,,,,Månojordet 10,2920,LEIRA I VALDRES,NORD-AURDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812195662,812195662,2026-09-18T10:30:27.942798+00:00
812195972,STRANDGATEN 50 AS,Aksjeselskap,AS,2013-08-01,2013-06-27,68.200,Utleie av egen eller leid fast eiendom,,,,,Sundts veg 47B,5221,NESTTUN,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812195972,812195972,2026-09-18T10:30:27.942800+00:00
812196162,VÅGEN EIENDOMSUTVIKLING AS,Aksjeselskap,AS,2013-07-09,2013-06-27,68.120,Utvikling og salg av byggeprosjekter,,,rolf.nordbo@haliburton.com,,Sørbøveien 144,4150,RENNESØY,STAVANGER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812196162,812196162,2026-09-18T10:30:27.942803+00:00
812196332,KJÆREVIK HOLDING AS,Aksjeselskap,AS,2013-07-30,2013-05-28,68.200,Utleie av egen eller leid fast eiendom,,,jkjaere@online.no,,Kjæraviksvegen 200,5636,VARALDSØY,KVINNHERAD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812196332,812196332,2026-09-18T10:30:27.942805+00:00
812196502,SØR RESTAURERING AS,Aksjeselskap,AS,2013-07-09,2013-06-05,43.320,Snekkerarbeid,,,tobiassteindal@hotmail.com,,Johan Øydegards vei 59,4632,KRISTIANSAND S,KRISTIANSAND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812196502,812196502,2026-09-18T10:30:27.942807+00:00
812197142,4X4 MEDICINE AS,Aksjeselskap,AS,2013-07-09,2013-06-21,85.597,Annen undervisning ellers,,,,,Brænnes veg 9B,7022,TRONDHEIM,TRONDHEIM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812197142,812197142,2026-09-18T10:30:27.942810+00:00
812197932,JED AS,Aksjeselskap,AS,2013-07-09,2013-07-01,64.323,Andre egeninvesteringsselskaper,,,,,"c/o View Procurator AS, Dronning Eufemias gate 16",0191,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812197932,812197932,2026-09-18T10:30:27.942813+00:00
812198262,BYGDAS PERLE AS,Aksjeselskap,AS,2013-07-09,2013-07-02,56.110,Drift av restauranter,14,,siljeelisabethbarlaug@gmail.com,,Gamle Fetvei 13,1900,FETSUND,LILLESTRØM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812198262,812198262,2026-09-18T10:30:27.942816+00:00
812199072,KRONSTAD INVEST AS,Aksjeselskap,AS,2013-07-10,2013-05-15,68.120,Utvikling og salg av byggeprosjekter,,,,,Kirkebirkeland 87B,5227,NESTTUN,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812199072,812199072,2026-09-18T10:30:27.942818+00:00
812199412,GULBRANDSEN INVEST AS,Aksjeselskap,AS,2013-08-15,2013-07-01,64.323,Andre egeninvesteringsselskaper,,,,,Kystveien 48E,4841,ARENDAL,ARENDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812199412,812199412,2026-09-18T10:30:27.942820+00:00
812203312,RØDMYRLIA 33 AS,Aksjeselskap,AS,2013-07-31,2013-02-22,68.200,Utleie av egen eller leid fast eiendom,,,,,"c/o Revisjonsselskapet AS, Nensetvegen 39",3736,SKIEN,SKIEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812203312,812203312,2026-09-18T10:30:27.942823+00:00
812204262,BYGGFIRMA MØLLER AS,Aksjeselskap,AS,2013-08-01,2013-07-01,41.000,Oppføring av bygninger,,,stamoell@online.no,,Myren Gård,5962,BJORDAL,HØYANGER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812204262,812204262,2026-09-18T10:30:27.942826+00:00
812206222,GYLDENDAL ASA,Allmennaksjeselskap,ASA,1995-03-12,1925-07-04,47.610,Detaljhandel med bøker,16,,,22 03 41 00,Sehesteds gate 4,0164,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812206222,812206222,2026-09-18T10:30:27.942828+00:00
812206532,MOVERE ØKONOMI & REGNSKAP AS,Aksjeselskap,AS,2013-07-13,2013-07-01,69.202,Regnskapsføring og bokføring,8,www.movere.no,kalid@movere.no,,Ringvålvegen 2,7080,HEIMDAL,TRONDHEIM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812206532,812206532,2026-09-18T10:30:27.942831+00:00
812208942,VINGROM BUTIKKEIENDOM AS,Aksjeselskap,AS,2013-07-13,2013-06-15,68.200,Utleie av egen eller leid fast eiendom,,www.ragde.no,post@ragde.no,22 62 62 20,Sannergata 2,0557,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812208942,812208942,2026-09-18T10:30:27.942841+00:00
812209302,FRISØRVERDEN AS,Aksjeselskap,AS,2013-07-13,2013-07-03,96.210,Frisering og barbering,8,,,,Hauggata 4,6509,KRISTIANSUND N,KRISTIANSUND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812209302,812209302,2026-09-18T10:30:27.942844+00:00
812210262,KROPPEN AS,Aksjeselskap,AS,2013-07-15,2013-07-01,68.200,Utleie av egen eller leid fast eiendom,,,,,Nordmyrveien 3,1820,SPYDEBERG,INDRE ØSTFOLD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812210262,812210262,2026-09-18T10:30:27.942848+00:00
812210432,RENO-VEST BREMNES AS,Aksjeselskap,AS,2013-07-15,2013-06-03,38.320,Drift av deponi og permanent lagring av avfall,,,,76 11 29 00,Vesterålsveien 272,8416,SORTLAND,SORTLAND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812210432,812210432,2026-09-18T10:30:27.942850+00:00
812210572,TRØEN INVEST AS,Aksjeselskap,AS,2013-07-15,2013-07-01,68.200,Utleie av egen eller leid fast eiendom,,,,,Buktabakkan 37,7070,BOSBERG,TRONDHEIM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812210572,812210572,2026-09-18T10:30:27.942854+00:00
812210912,NORWATERS HOLDING AS,Aksjeselskap,AS,2013-07-29,2013-04-29,11.070,Produksjon av leskedrikker og flaskevann,,,,,"c/o Melhus Regnskap AS, Gimsbruvegen 9",7224,MELHUS,MELHUS,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812210912,812210912,2026-09-18T10:30:27.942856+00:00
812212362,MSA INVEST AS,Aksjeselskap,AS,2013-08-01,2013-07-25,46.470,"Engroshandel med husholdnings-, kontor- og butikkmøbler, gulvtepper og belysningsutstyr",,,,,Beddingen 14,7042,TRONDHEIM,TRONDHEIM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812212362,812212362,2026-09-18T10:30:27.942859+00:00
812212982,KRAS AS,Aksjeselskap,AS,2013-07-16,2013-07-08,55.200,Drift av vandrerhjem og ferieleiligheter,,,,,Sannas vei 3,8906,BRØNNØYSUND,BRØNNØY,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812212982,812212982,2026-09-18T10:30:27.942862+00:00
812213032,EIRA FILM AS,Aksjeselskap,AS,2013-08-14,2013-07-04,59.110,"Produksjon av film, video og fjernsynsprogrammer",,,,,Holmen,9334,ØVERBYGD,MÅLSELV,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812213032,812213032,2026-09-18T10:30:27.942864+00:00
812218522,G.R. INVEST AS,Aksjeselskap,AS,2013-08-10,2013-07-03,64.323,Andre egeninvesteringsselskaper,,,,,"H0502, Havnegata 9",4306,SANDNES,SANDNES,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812218522,812218522,2026-09-18T10:30:27.942867+00:00
